time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
22.974003,-3.002522,-3.027534,0.173342,0.172112
22.979000,-3.001664,-3.026849,0.170665,0.171713
22.983997,-3.000819,-3.025822,0.167692,0.170579
22.988995,-2.999990,-3.025135,0.164518,0.170339
22.993992,-2.999178,-3.024130,0.161183,0.166266
22.998989,-2.998383,-3.023471,0.157685,0.161640
23.003986,-2.997606,-2.985061,0.153785,0.222303
23.008984,-2.996850,-2.984169,0.149337,0.215750
23.013981,-2.996118,-2.982883,0.144494,0.211804
23.018978,-2.995411,-2.982067,0.139172,0.209130
23.023975,-2.994733,-2.980820,0.133037,0.203590
23.028973,-2.994088,-2.980012,0.126241,0.196797
23.033970,-2.993480,-2.978845,0.118571,0.188365
23.038967,-2.992913,-2.978100,0.109684,0.181397
23.043964,-2.992394,-2.977040,0.099722,0.168581
23.048962,-2.991928,-2.976373,0.088702,0.159443
23.053959,-2.991521,-2.975444,0.076716,0.145979
23.058956,-2.991174,-2.974859,0.064261,0.138462
23.063953,-2.990891,-2.974056,0.051262,0.125125
23.068951,-2.990675,-2.973606,0.037803,0.112119
23.073948,-2.990528,-2.972966,0.023992,0.094917
23.078945,-2.990449,-2.972615,0.010088,0.080137
23.083942,-2.990441,-2.972162,-0.003774,0.066113
23.088940,-2.990500,-2.971910,-0.017483,0.055306
23.093937,-2.990629,-2.971603,-0.031230,0.040851
23.098934,-2.990826,-2.971420,-0.044775,0.029674
23.103931,-2.991090,-2.967407,-0.058006,0.005719
23.108929,-2.991418,-2.967360,-0.070816,-0.005374
23.113926,-2.991810,-2.967421,-0.083258,-0.019353
23.118923,-2.992263,-2.967528,-0.095493,-0.026616
23.123920,-2.992776,-2.967718,-0.107384,-0.040338
23.128918,-2.993347,-2.967908,-0.118591,-0.050353
23.133915,-2.993972,-2.968241,-0.129096,-0.065662
23.138912,-2.994647,-2.968514,-0.138969,-0.075495
23.143909,-2.995370,-2.968992,-0.148244,-0.085232
23.148907,-2.996137,-2.969341,-0.156928,-0.093592
23.153904,-2.996947,-2.969922,-0.165041,-0.104595
23.158901,-2.997794,-2.970346,-0.172500,-0.109851
23.163898,-2.998677,-2.971019,-0.179287,-0.117515
23.168896,-2.999593,-2.971493,-0.185498,-0.123537
23.173893,-3.000538,-2.972249,-0.191194,-0.132093
23.178890,-3.001509,-2.972787,-0.196302,-0.134385
23.183887,-3.002504,-2.973603,-0.200725,-0.141676
23.188885,-3.003519,-2.974176,-0.204600,-0.143606
23.193882,-3.004552,-2.975045,-0.207889,-0.149115
23.198879,-3.005600,-2.975627,-0.210614,-0.151286
23.203876,-3.006660,-2.978547,-0.212765,-0.188056
23.208874,-3.007728,-2.979304,-0.214322,-0.189024
23.213871,-3.008803,-2.980444,-0.215229,-0.191619
23.218868,-3.009880,-2.981210,-0.215449,-0.190455
23.223866,-3.010957,-2.982358,-0.214996,-0.191412
23.228863,-3.012028,-2.983126,-0.213894,-0.191433
23.233860,-3.013093,-2.984270,-0.212174,-0.187979
23.238857,-3.014147,-2.985021,-0.209826,-0.187546
23.243855,-3.015187,-2.986143,-0.206855,-0.185634
23.248852,-3.016211,-2.986880,-0.203220,-0.183346
23.253849,-3.017215,-2.987976,-0.199003,-0.181364
23.258846,-3.018196,-2.988696,-0.194338,-0.178288
23.263844,-3.019152,-2.989749,-0.189189,-0.169076
23.268841,-3.020082,-2.990422,-0.183533,-0.166189
23.273838,-3.020982,-2.991409,-0.177563,-0.160070
23.278835,-3.021851,-2.992044,-0.171295,-0.155539
23.283833,-3.022688,-2.992968,-0.164753,-0.150384
23.288830,-3.023491,-2.993577,-0.158073,-0.146913
23.293827,-3.024261,-2.994450,-0.151206,-0.141127
23.298824,-3.024996,-2.994995,-0.144148,-0.135964
23.303822,-3.025696,-3.009993,-0.136942,-0.109913
23.308819,-3.026358,-3.010439,-0.129467,-0.103298
23.313816,-3.026983,-3.011041,-0.121872,-0.094042
23.318813,-3.027569,-3.011407,-0.114164,-0.087272
23.323811,-3.028116,-3.011917,-0.106372,-0.077206
23.328808,-3.028625,-3.012209,-0.098510,-0.069010
23.333805,-3.029094,-3.012607,-0.090700,-0.060899
23.338802,-3.029524,-3.012844,-0.082911,-0.055802
23.343800,-3.029915,-3.013163,-0.075179,-0.050057
23.348797,-3.030268,-3.013358,-0.067508,-0.043041
23.353794,-3.030583,-3.013597,-0.059976,-0.033143
23.358791,-3.030861,-3.013717,-0.052777,-0.026680
23.363789,-3.031104,-3.013856,-0.045921,-0.017894
23.368786,-3.031314,-3.013934,-0.039362,-0.013726
23.373783,-3.031492,-3.014009,-0.033098,-0.009081
23.378780,-3.031640,-3.014039,-0.027238,-0.005834
23.383778,-3.031760,-3.014062,-0.021799,0.000279
23.388775,-3.031853,-3.014037,-0.016659,0.003254
23.393772,-3.031922,-3.014008,-0.011824,0.007978
23.398769,-3.031967,-3.013938,-0.007223,0.012841
23.403767,-3.031990,-3.023314,-0.002827,0.010121
23.408764,-3.031992,-3.023290,0.001361,0.013143
23.413761,-3.031973,-3.023191,0.005330,0.019609
23.418758,-3.031935,-3.023125,0.009087,0.021708
23.423756,-3.031879,-3.022985,0.012700,0.024890
23.428753,-3.031805,-3.022869,0.016283,0.027835
23.433750,-3.031713,-3.022693,0.019875,0.032648
23.438747,-3.031604,-3.022556,0.023460,0.038090
23.443745,-3.031476,-3.022316,0.027053,0.043568
23.448742,-3.031331,-3.022142,0.030613,0.042773
23.453739,-3.031167,-3.021888,0.034110,0.044218
23.458736,-3.030986,-3.021702,0.037655,0.046618
23.463734,-3.030787,-3.021415,0.041090,0.051029
23.468731,-3.030572,-3.021183,0.044391,0.053986
23.473728,-3.030341,-3.020856,0.047548,0.057111
23.478725,-3.030094,-3.020609,0.050512,0.061039
23.483723,-3.029833,-3.020228,0.053278,0.066454
23.488720,-3.029559,-3.019974,0.055853,0.070023
23.493717,-3.029273,-3.019553,0.058188,0.072860
23.498714,-3.028976,-3.019261,0.060278,0.072329
23.503712,-3.028669,-3.014772,0.062206,0.073820
23.508709,-3.028352,-3.014474,0.063967,0.075112
23.513706,-3.028028,-3.014019,0.065514,0.076323
23.518703,-3.027696,-3.013712,0.066817,0.077994
23.523701,-3.027359,-3.013240,0.067885,0.080719
23.528698,-3.027017,-3.012917,0.068717,0.081947
23.533695,-3.026671,-3.012424,0.069308,0.082365
23.538692,-3.026324,-3.012091,0.069651,0.086143
23.543690,-3.025975,-3.011584,0.069746,0.083326
23.548687,-3.025627,-3.011249,0.069585,0.085203
23.553684,-3.025280,-3.010734,0.069161,0.087440
23.558681,-3.024936,-3.010385,0.068476,0.085747
23.563679,-3.024596,-3.009871,0.067539,0.084975
23.568676,-3.024263,-3.009539,0.066351,0.084463
23.573673,-3.023935,-3.009038,0.064927,0.080260
23.578671,-3.023615,-3.008710,0.063266,0.080989
23.583668,-3.023304,-3.008224,0.061420,0.080167
23.588665,-3.023004,-3.007913,0.059320,0.077516
23.593662,-3.022714,-3.007450,0.057109,0.075235
23.598660,-3.022435,-3.007144,0.054822,0.075367
23.603657,-3.022168,-3.013737,0.052455,0.073129
23.608654,-3.021913,-3.013446,0.049974,0.073179
23.613651,-3.021670,-3.013021,0.047475,0.066959
23.618649,-3.021440,-3.012756,0.045009,0.064402
23.623646,-3.021222,-3.012379,0.042606,0.061074
23.628643,-3.021016,-3.012132,0.040227,0.061453
23.633640,-3.020822,-3.011771,0.037944,0.057668
23.638638,-3.020639,-3.011540,0.035710,0.058737
23.643635,-3.020467,-3.011192,0.033624,0.055676
23.648632,-3.020304,-3.010973,0.031703,0.054810
23.653629,-3.020151,-3.010646,0.029892,0.052424
23.658627,-3.020007,-3.010437,0.028209,0.051902
23.663624,-3.019871,-3.010131,0.026662,0.050402
23.668621,-3.019742,-3.009930,0.025218,0.047996
23.673618,-3.019620,-3.009644,0.023843,0.047820
23.678616,-3.019505,-3.009455,0.022503,0.047576
23.683613,-3.019396,-3.009164,0.021162,0.048631
23.688610,-3.019295,-3.008968,0.019773,0.047882
23.693607,-3.019200,-3.008679,0.018331,0.046963
23.698605,-3.019113,-3.008502,0.016835,0.045115
23.703602,-3.019033,-3.021485,0.015263,0.027809
23.708599,-3.018962,-3.021397,0.013578,0.026501
23.713596,-3.018899,-3.021243,0.011913,0.023110
23.718594,-3.018844,-3.021148,0.010371,0.019674
23.723591,-3.018797,-3.021036,0.009097,0.018129
23.728588,-3.018754,-3.020975,0.008156,0.016174
23.733585,-3.018715,-3.020878,0.007585,0.016075
23.738583,-3.018678,-3.020811,0.007435,0.016195
23.743580,-3.018640,-3.020720,0.007717,0.014462
23.748577,-3.018600,-3.020659,0.008430,0.016027
23.753574,-3.018554,-3.020552,0.009542,0.018969
23.758572,-3.018502,-3.020469,0.011002,0.018241
23.763569,-3.018442,-3.020347,0.012758,0.022221
23.768566,-3.018373,-3.020260,0.014767,0.022797
23.773563,-3.018292,-3.020120,0.016999,0.024554
23.778561,-3.018200,-3.020010,0.019377,0.028519
23.783558,-3.018096,-3.019829,0.021877,0.033447
23.788555,-3.017979,-3.019704,0.024438,0.037113
23.793552,-3.017849,-3.019470,0.026983,0.042063
23.798550,-3.017706,-3.019306,0.029584,0.042546
23.803547,-3.017550,-3.004832,0.032571,0.101454
23.808544,-3.017377,-3.004428,0.035748,0.103390
23.813541,-3.017190,-3.003801,0.038730,0.106215
23.818539,-3.016988,-3.003382,0.041329,0.108330
23.823536,-3.016775,-3.002731,0.043398,0.110741
23.828533,-3.016553,-3.002283,0.044822,0.112819
23.833530,-3.016327,-3.001610,0.045590,0.113086
23.838528,-3.016098,-3.001158,0.045657,0.113093
23.843525,-3.015872,-3.000477,0.044961,0.113521
23.848522,-3.015651,-3.000025,0.043432,0.112879
23.853519,-3.015440,-2.999352,0.041106,0.110358
23.858517,-3.015244,-2.998914,0.037932,0.108335
23.863514,-3.015066,-2.998272,0.033995,0.102466
23.868511,-3.014909,-2.997863,0.029511,0.101183
23.873508,-3.014776,-2.997265,0.024496,0.095719
23.878506,-3.014670,-2.996887,0.019026,0.092519
23.883503,-3.014592,-2.996344,0.013198,0.087896
23.888500,-3.014545,-2.996004,0.007084,0.082000
23.893497,-3.014528,-2.995527,0.000808,0.075299
23.898495,-3.014543,-2.995227,-0.005567,0.073710
23.903492,-3.014591,-3.008420,-0.012503,0.031008
23.908489,-3.014676,-3.008276,-0.019875,0.028896
23.913486,-3.014798,-3.008122,-0.027405,0.017671
23.918484,-3.014957,-3.008026,-0.034712,0.012121
23.923481,-3.015152,-3.007973,-0.041679,0.003381
23.928478,-3.015380,-3.007975,-0.048043,-0.002902
23.933475,-3.015637,-3.008014,-0.053756,-0.012335
23.938473,-3.015921,-3.008045,-0.058752,-0.018532
23.943470,-3.016228,-3.008165,-0.063025,-0.023268
23.948467,-3.016553,-3.008260,-0.066475,-0.024876
23.953465,-3.016894,-3.008415,-0.069207,-0.028557
23.958462,-3.017246,-3.008538,-0.071140,-0.032488
23.963459,-3.017606,-3.008744,-0.072378,-0.036740
23.968456,-3.017970,-3.008903,-0.073035,-0.038663
23.973454,-3.018336,-3.009132,-0.073186,-0.036418
23.978451,-3.018701,-3.009296,-0.072915,-0.036544
23.983448,-3.019064,-3.009516,-0.072272,-0.037774
23.988445,-3.019422,-3.009681,-0.071287,-0.039121
23.993443,-3.019775,-3.009911,-0.070052,-0.036788
23.998440,-3.020121,-3.010042,-0.068589,-0.036146
24.003437,-3.020459,-3.031986,-0.066777,-0.103169
24.008434,-3.020786,-3.032394,-0.064551,-0.101927
24.013432,-3.021101,-3.033000,-0.061832,-0.100035
24.018429,-3.021401,-3.033396,-0.058630,-0.096417
24.023426,-3.021683,-3.033962,-0.054871,-0.091576
24.028423,-3.021944,-3.034324,-0.050419,-0.086628
24.033421,-3.022181,-3.034822,-0.045080,-0.076968
24.038418,-3.022388,-3.035123,-0.038742,-0.071723
24.043415,-3.022560,-3.035537,-0.031524,-0.065846
24.048412,-3.022694,-3.035793,-0.023435,-0.058514
24.053410,-3.022784,-3.036126,-0.014569,-0.050950
24.058407,-3.022830,-3.036336,-0.005162,-0.044508
24.063404,-3.022826,-3.036578,0.004631,-0.032279
24.068401,-3.022773,-3.036695,0.014682,-0.021974
24.073399,-3.022669,-3.036798,0.024882,-0.005444
24.078396,-3.022513,-3.036814,0.035448,0.004817
24.083393,-3.022305,-3.036757,0.045818,0.020789
24.088390,-3.022044,-3.036677,0.056165,0.029949
24.093388,-3.021733,-3.036464,0.066470,0.044015
24.098385,-3.021370,-3.036281,0.076315,0.050943
24.103382,-3.020960,-3.031612,0.085778,0.050352
24.108379,-3.020505,-3.031402,0.094602,0.059138
24.113377,-3.020007,-3.031016,0.102727,0.073849
24.118374,-3.019471,-3.030715,0.110266,0.079400
24.123371,-3.018898,-3.030213,0.117250,0.089616
24.128368,-3.018293,-3.029848,0.123702,0.095990
24.133366,-3.017656,-3.029261,0.129649,0.102578
24.138363,-3.016991,-3.028843,0.135164,0.108700
24.143360,-3.016300,-3.028177,0.140171,0.115051
24.148357,-3.015585,-3.027715,0.144721,0.117210
24.153355,-3.014849,-3.027000,0.148754,0.121799
24.158352,-3.014095,-3.026510,0.152350,0.125660
24.163349,-3.013323,-3.025749,0.155436,0.129346
24.168346,-3.012538,-3.025229,0.158042,0.130601
24.173344,-3.011741,-3.024438,0.160188,0.134556
24.178341,-3.010935,-3.023897,0.161889,0.137538
24.183338,-3.010122,-3.023064,0.163169,0.140876
24.188335,-3.009303,-3.022502,0.164055,0.141552
24.193333,-3.008482,-3.021654,0.164519,0.142093
24.198330,-3.007659,-3.021087,0.164589,0.141182
24.203327,-3.006837,-3.010997,0.164282,0.144153
24.208324,-3.006017,-3.010427,0.163584,0.143275
24.213322,-3.005203,-3.009581,0.162498,0.139599
24.218319,-3.004395,-3.009009,0.161016,0.137691
24.223316,-3.003595,-3.008183,0.159115,0.135930
24.228313,-3.002806,-3.007648,0.156797,0.134265
24.233311,-3.002030,-3.006856,0.154028,0.129821
24.238308,-3.001270,-3.006340,0.150825,0.128153
24.243305,-3.000526,-3.005582,0.147251,0.125527
24.248302,-2.999801,-3.005079,0.143298,0.122099
24.253300,-2.999098,-3.004360,0.138873,0.114758
24.258297,-2.998418,-3.003907,0.134166,0.109869
24.263294,-2.997762,-3.003256,0.129155,0.104793
24.268291,-2.997132,-3.002832,0.123943,0.101147
24.273289,-2.996528,-3.002230,0.118718,0.096870
24.278286,-2.995950,-3.001829,0.113398,0.093584
24.283283,-2.995399,-3.001272,0.108000,0.090508
24.288280,-2.994875,-3.000919,0.102680,0.087192
24.293278,-2.994377,-3.000406,0.097449,0.082461
24.298275,-2.993906,-3.000103,0.092198,0.078102
24.303272,-2.993461,-3.003993,0.086671,0.050458
24.308270,-2.993045,-3.003794,0.080827,0.045357
24.313267,-2.992658,-3.003539,0.075243,0.038064
24.318264,-2.992297,-3.003382,0.070074,0.033701
24.323261,-2.991961,-3.003190,0.065293,0.029076
24.328259,-2.991648,-3.003070,0.060730,0.027118
0.005000,15.065001
0.010000,1.613000
0.015000,1.613000
0.020000,1.613000
0.025000,1.613000
0.030000,1.613000
0.035000,2.495000
0.040000,2.495000
0.045000,2.495000
0.050000,2.495000
0.055000,2.495000
0.060000,1.946000
0.065000,1.946000
0.070000,1.946000
0.075000,1.946000
0.080000,1.946000
0.085000,1.499000
0.090000,1.499000
0.095000,1.499000
0.100000,1.499000
0.105000,1.499000
0.110000,1.882000
0.115000,1.882000
0.120000,1.882000
0.125000,1.882000
0.130000,1.882000
0.135000,2.038000
0.140000,2.038000
0.145000,2.038000
0.150000,2.038000
0.155000,2.038000
0.160000,2.494000
0.165000,2.494000
0.170000,2.494000
0.175000,2.494000
0.180000,2.494000
0.185000,2.519000
0.190000,2.519000
0.195000,2.519000
0.200000,2.519000
0.205000,2.519000
0.210000,2.806000
0.215000,2.806000
0.220000,2.806000
0.225000,2.806000
0.230000,2.806000
0.235000,2.622000
0.240000,2.622000
0.245000,2.622000
0.250000,2.622000
0.255000,2.622000
0.260000,2.610000
0.265000,2.610000
0.270000,2.610000
0.275000,2.610000
0.280000,2.610000
0.285000,2.725000
0.290000,2.725000
0.295000,2.725000
0.300000,2.725000
0.305000,2.725000
0.310000,2.645000
0.314999,2.645000
0.319999,2.645000
0.324999,2.645000
0.329999,2.645000
0.334999,2.686000
0.339999,2.686000
0.344999,2.686000
0.349999,2.686000
0.354999,2.686000
0.359999,2.701000
0.364999,2.701000
0.369999,2.701000
0.374999,2.701000
0.379999,2.701000
0.384999,2.702000
0.389999,2.702000
0.394998,2.702000
0.399998,2.702000
0.404998,2.702000
0.409998,2.813000
0.414998,2.813000
0.419998,2.813000
0.424998,2.813000
0.429998,2.813000
0.434998,2.715000
0.439998,2.715000
0.444998,2.715000
0.449998,2.715000
0.454998,2.715000
0.459998,2.719000
0.464998,2.719000
0.469997,2.719000
0.474997,2.719000
0.479997,2.719000
0.484997,2.819000
0.489997,2.819000
0.494997,2.819000
0.499997,2.819000
0.504997,2.819000
0.509997,2.819000
0.514997,2.819000
0.519997,2.819000
0.524997,2.819000
0.529997,2.819000
0.534997,2.842000
0.539997,2.842000
0.544997,2.842000
0.549996,2.842000
0.554996,2.842000
0.559996,2.836000
0.564996,2.836000
0.569996,2.836000
0.574996,2.836000
0.579996,2.836000
0.584996,2.859000
0.589996,2.859000
0.594996,2.859000
0.599996,2.859000
0.604996,2.859000
0.609996,2.994000
0.614996,2.994000
0.619996,2.994000
0.624996,2.994000
0.629995,2.994000
0.634995,2.792000
0.639995,2.792000
0.644995,2.792000
0.649995,2.792000
0.654995,2.792000
0.659995,2.812000
0.664995,2.812000
0.669995,2.812000
0.674995,2.812000
0.679995,2.812000
0.684995,2.822000
0.689995,2.822000
0.694995,2.822000
0.699995,2.822000
0.704994,2.822000
0.709994,1.714000
0.714994,1.714000
0.719994,1.714000
0.724994,1.714000
0.729994,1.714000
0.734994,3.231000
0.739994,3.231000
0.744994,3.231000
0.749994,3.231000
0.754994,3.231000
0.759994,2.053000
0.764994,2.053000
0.769994,2.053000
0.774994,2.053000
0.779994,2.053000
0.784993,2.833000
0.789993,2.833000
0.794993,2.833000
0.799993,2.833000
0.804993,2.833000
0.809993,2.933000
0.814993,2.933000
0.819993,2.933000
0.824993,2.933000
0.829993,2.933000
0.834993,2.002000
0.839993,2.002000
0.844993,2.002000
0.849993,2.002000
0.854993,2.002000
0.859993,2.731000
0.864992,2.731000
0.869992,2.731000
0.874992,2.731000
0.879992,2.731000
0.884992,3.088000
0.889992,3.088000
0.894992,3.088000
0.899992,3.088000
0.904992,3.088000
0.909992,2.885000
0.914992,2.885000
0.919992,2.885000
0.924992,2.885000
0.929992,2.885000
0.934992,2.864000
0.939991,2.864000
0.944991,2.864000
0.949991,2.864000
0.954991,2.864000
0.959991,2.807000
0.964991,2.807000
0.969991,2.807000
0.974991,2.807000
0.979991,2.807000
0.984991,3.147000
0.989991,3.147000
0.994991,3.147000
0.999991,3.147000
1.004991,3.147000
1.009991,2.638000
1.014991,2.638000
1.019992,2.638000
1.024992,2.638000
1.029992,2.638000
1.034992,1.789000
1.039993,1.789000
1.044993,1.789000
1.049993,1.789000
1.054993,1.789000
1.059994,2.782000
1.064994,2.782000
1.069994,2.782000
1.074994,2.782000
1.079994,2.782000
1.084995,2.848000
1.089995,2.848000
1.094995,2.848000
1.099995,2.848000
1.104996,2.848000
1.109996,2.789000
1.114996,2.789000
1.119996,2.789000
1.124997,2.789000
1.129997,2.789000
1.134997,2.868000
1.139997,2.868000
1.144997,2.868000
1.149998,2.868000
1.154998,2.868000
1.159998,3.034000
1.164998,3.034000
1.169999,3.034000
1.174999,3.034000
1.179999,3.034000
1.184999,3.319000
1.190000,3.319000
1.195000,3.319000
1.200000,3.319000
1.205000,3.319000
1.210001,2.808000
1.215001,2.808000
1.220001,2.808000
1.225001,2.808000
1.230001,2.808000
1.235002,3.178000
1.240002,3.178000
1.245002,3.178000
1.250002,3.178000
1.255003,3.178000
1.260003,3.149000
1.265003,3.149000
1.270003,3.149000
1.275004,3.149000
1.280004,3.149000
1.285004,3.234000
1.290004,3.234000
1.295004,3.234000
1.300005,3.234000
1.305005,3.234000
1.310005,3.263000
1.315005,3.263000
1.320006,3.263000
1.325006,3.263000
1.330006,3.263000
1.335006,3.256000
1.340007,3.256000
1.345007,3.256000
1.350007,3.256000
1.355007,3.256000
1.360008,3.247000
1.365008,3.247000
1.370008,3.247000
1.375008,3.247000
1.380008,3.247000
1.385009,3.364000
1.390009,3.364000
1.395009,3.364000
1.400009,3.364000
1.405010,3.364000
1.410010,3.161000
1.415010,3.161000
1.420010,3.161000
1.425011,3.161000
1.430011,3.161000
1.435011,2.919000
1.440011,2.919000
1.445011,2.919000
1.450012,2.919000
1.455012,2.919000
1.460012,3.139000
1.465012,3.139000
1.470013,3.139000
1.475013,3.139000
1.480013,3.139000
1.485013,3.278000
1.490014,3.278000
1.495014,3.278000
1.500014,3.278000
1.505014,3.278000
1.510015,3.298000
1.515015,3.298000
1.520015,3.298000
1.525015,3.298000
1.530015,3.298000
1.535016,3.219000
1.540016,3.219000
1.545016,3.219000
1.550016,3.219000
1.555017,3.219000
1.560017,3.365000
1.565017,3.365000
1.570017,3.365000
1.575018,3.365000
1.580018,3.365000
1.585018,2.774000
1.590018,2.774000
1.595019,2.774000
1.600019,2.774000
1.605019,2.774000
1.610019,2.742000
1.615019,2.742000
1.620020,2.742000
1.625020,2.742000
1.630020,2.742000
1.635020,3.315000
1.640021,3.315000
1.645021,3.315000
1.650021,3.315000
1.655021,3.315000
1.660022,3.436000
1.665022,3.436000
1.670022,3.436000
1.675022,3.436000
1.680022,3.436000
1.685023,3.131000
1.690023,3.131000
1.695023,3.131000
1.700023,3.131000
1.705024,3.131000
1.710024,2.812000
1.715024,2.812000
1.720024,2.812000
1.725025,2.812000
1.730025,2.812000
1.735025,3.049000
1.740025,3.049000
1.745026,3.049000
1.750026,3.049000
1.755026,3.049000
1.760026,3.076000
1.765026,3.076000
1.770027,3.076000
1.775027,3.076000
1.780027,3.076000
1.785027,3.271000
1.790028,3.271000
1.795028,3.271000
1.800028,3.271000
1.805028,3.271000
1.810029,3.338000
1.815029,3.338000
1.820029,3.338000
1.825029,3.338000
1.830029,3.338000
1.835030,3.406000
1.840030,3.406000
1.845030,3.406000
1.850030,3.406000
1.855031,3.406000
1.860031,3.488000
1.865031,3.488000
1.870031,3.488000
1.875032,3.488000
1.880032,3.488000
1.885032,3.418000
1.890032,3.418000
1.895033,3.418000
1.900033,3.418000
1.905033,3.418000
1.910033,3.290000
1.915033,3.290000
1.920034,3.290000
1.925034,3.290000
1.930034,3.290000
1.935034,3.369000
1.940035,3.369000
1.945035,3.369000
1.950035,3.369000
1.955035,3.369000
1.960036,3.404000
1.965036,3.404000
1.970036,3.404000
1.975036,3.404000
1.980036,3.404000
1.985037,3.399000
